empresa_cnpj,empresa_razaoSocial,processo_numero,peticao_expediente,peticao_dataEntrada,assunto_descricao,situacao_descricao,peticao_dataPublicacao,Tempo_Peticao
61190096000192,EUROFARMA LABORATORIOS S.A.,25351205535202230,4438546223,2022-07-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-12-02 00:00:00-03:00,868
5161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25351203381202322,332177231,2023-04-03 10:51:41-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-05-13 00:00:00-03:00,405
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351203046201521,293406150,2015-04-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-05-07 00:00:00-03:00,1127
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351202988201531,293337153,2015-04-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-08-10 00:00:00-03:00,1953
44363661000157,GLENMARK FARMACÊUTICA LTDA,25351202953201540,293296152,2015-04-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2016-04-11 00:00:00-03:00,371
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351202682201779,611307179,2017-04-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-09-25 00:00:00-03:00,165
51780468000187,JANSSEN-CILAG FARMACEUTICA LTDA,25351201886202352,330318237,2023-04-03 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2024-09-09 00:00:00-03:00,525
49324221000104,FRESENIUS KABI BRASIL LTDA,25351201886201703,610046175,2017-04-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-04-23 00:00:00-03:00,375
33078528000132,TORRENT DO BRASIL LTDA,25351201839201795,609944171,2017-04-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-09-16 00:00:00-03:00,886
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351201394202014,845080203,2020-03-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-02-17 00:00:00-03:00,334
33150764000112,BIOLAB FARMA GENERICOS LTDA,25351201358201521,290303152,2015-04-02 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2016-12-05 00:00:00-03:00,613
44363661000157,GLENMARK FARMACÊUTICA LTDA,25351200424202075,841764204,2020-03-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2021-06-14 00:00:00-03:00,451
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351200231201650,2058729165,2016-07-11 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-07-08 00:00:00-03:00,1092
61190096000192,EUROFARMA LABORATORIOS S.A.,25351199325201908,305084190,2019-04-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-09-26 00:00:00-03:00,1271
64171697000146,ACCORD FARMACÊUTICA LTDA,25351199269202380,325582234,2023-03-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-02-05 00:00:00-03:00,311
17115437000173,LABORATORIO GLOBO SA,25351199241202342,325565234,2023-03-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-03-17 00:00:00-03:00,717
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351198743202518,1436752251,2025-10-29 15:17:23-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-12-08 00:00:00-03:00,39
17755014000118,PHARMASIG DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,25351197660202510,1431874251,2025-10-28 15:18:04-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-12-08 00:00:00-03:00,40
24633934000129,Camber Farmaceutica Ltda,25351197148202484,486075246,2024-04-17 11:00:27-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-10-14 00:00:00-03:00,179
57507378000365,EMS S/A,25351196505201513,283495152,2015-04-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2016-10-10 00:00:00-03:00,558
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351195351202173,1023891213,2021-03-16 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-05-22 00:00:00-03:00,797
64711500000114,UCB BIOPHARMA LTDA.,25351195341201788,589603177,2017-04-11 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2020-03-30 00:00:00-03:00,1084
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351195237202313,319294236,2023-03-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-03-04 00:00:00-03:00,340
19136432000152,EXELTIS LABORATORIO FARMACEUTICO LTDA,25351193970201531,280073150,2015-03-31 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-05-11 00:00:00-03:00,1868
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351193305202059,818231201,2020-03-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-02-27 00:00:00-03:00,1076
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351192035202140,3413292219,2021-08-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-06-05 00:00:00-03:00,644
64171697000146,ACCORD FARMACÊUTICA LTDA,25351191872201648,2041017164,2016-07-07 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-12-23 00:00:00-03:00,1264
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351190792201738,560733177,2017-04-07 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-02-17 00:00:00-03:00,1046
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351190751201731,560656170,2017-04-07 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-03-12 00:00:00-03:00,339
17440261000125,MYRALIS INDUSTRIA FARMACEUTICA LTDA,25351189544201625,2035562169,2016-07-06 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-06-11 00:00:00-03:00,705
8939548000103,INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A,25351188921201710,553145174,2017-04-06 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-08-20 00:00:00-03:00,501
64171697000146,ACCORD FARMACÊUTICA LTDA,25351188595201985,289491192,2019-04-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-04-12 00:00:00-03:00,742
64171697000146,ACCORD FARMACÊUTICA LTDA,25351188525201927,289421191,2019-04-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-07-27 00:00:00-03:00,483
18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25351188518201925,289592197,2019-04-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-10-25 00:00:00-03:00,938
64171697000146,ACCORD FARMACÊUTICA LTDA,25351188508201990,289581191,2019-04-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-04-26 00:00:00-03:00,756
5161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25351188149202276,4414152221,2022-07-12 11:00:57-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-04-24 00:00:00-03:00,285
61072393000133,PFIZER BRASIL LTDA,25351187880201806,265007180,2018-04-05 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2022-11-21 00:00:00-03:00,1691
64171697000146,ACCORD FARMACÊUTICA LTDA,25351187559202038,801666206,2020-03-17 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-10-08 00:00:00-03:00,570
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351187552202016,801626207,2020-03-17 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-03-27 00:00:00-03:00,1105
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351187031201747,549682179,2017-04-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-09-10 00:00:00-03:00,522
48396378000182,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,25351187025201731,549723170,2017-04-06 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2018-10-01 00:00:00-03:00,543
376959000126,IFAL INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA,25351186942201610,2030676168,2016-07-05 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-11-05 00:00:00-03:00,853
5399786000185,UNICHEM FARMACÊUTICA DO BRASIL LTDA,25351185736201513,267458151,2015-03-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2015-07-27 00:00:00-03:00,123
33078528000132,TORRENT DO BRASIL LTDA,25351184455201938,282389196,2019-03-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-05-31 00:00:00-03:00,794
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351184329201983,282229196,2019-03-29 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-11-03 00:00:00-03:00,950
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351184010201614,2025118161,2016-07-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-08-06 00:00:00-03:00,763
24633934000129,Camber Farmaceutica Ltda,25351183695202059,789095208,2020-03-16 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-02-26 00:00:00-03:00,1442
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351183598202066,788920208,2020-03-16 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-01-24 00:00:00-03:00,679
17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,25351182474201849,257600187,2018-04-04 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-07-08 00:00:00-03:00,460
4301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,25351181806201573,261689151,2015-03-25 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-06-17 00:00:00-03:00,1545
61230314000175,LIBBS FARMACÊUTICA LTDA,25351181569202311,296215232,2023-03-24 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2025-12-01 00:00:00-03:00,983
57507378000365,EMS S/A,25351180957201667,2014492160,2016-07-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-07-26 00:00:00-03:00,1851
62462015000129,APSEN FARMACEUTICA S/A,25351180598202276,4405549228,2022-07-11 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2025-06-16 00:00:00-03:00,1071
57507378000365,EMS S/A,25351179406202106,3378975214,2021-08-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-11-28 00:00:00-03:00,458
57507378000365,EMS S/A,25351179359202192,3378673219,2021-08-27 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-07-25 00:00:00-03:00,697
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351179325201801,253348181,2018-04-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-04-29 00:00:00-03:00,391
5161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25351179165202197,3378392216,2021-08-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-06-12 00:00:00-03:00,654
56994502000130,NOVARTIS BIOCIENCIAS S.A,25351178452201965,272758197,2019-03-27 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2019-09-09 00:00:00-03:00,166
8157293000127,NATCOFARMA DO BRASIL LTDA,25351178350201792,528874176,2017-04-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-04-23 00:00:00-03:00,385
17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,25351178306201859,252001180,2018-04-02 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-08-26 00:00:00-03:00,511
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351178175201731,528578170,2017-04-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-09-03 00:00:00-03:00,518
18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25351177541201811,250928188,2018-04-02 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2018-09-10 00:00:00-03:00,161
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351177482201873,250889183,2018-04-02 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-12-21 00:00:00-03:00,994
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351177473201882,250880180,2018-04-02 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-06-10 00:00:00-03:00,434
58635830000175,FARMARIN INDUSTRIA E COMERCIO LTDA,25351176741202063,760198201,2020-03-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2021-07-19 00:00:00-03:00,493
24633934000129,Camber Farmaceutica Ltda,25351175830201959,269199190,2019-03-26 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-08-30 00:00:00-03:00,888
61190096000192,EUROFARMA LABORATORIOS S.A.,25351175669201788,515659179,2017-03-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-04-23 00:00:00-03:00,388
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351175362202561,1298240257,2025-09-29 17:02:15-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-11-10 00:00:00-03:00,41
57507378000365,EMS S/A,25351174829201722,514379179,2017-03-31 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Nova Associação no País,Foi publicado o deferimento do processo ou da petição.,2018-07-23 00:00:00-03:00,479
57507378000365,EMS S/A,25351174755201767,514228178,2017-03-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-08-19 00:00:00-03:00,871
11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA,25351174705201778,514158173,2017-03-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-12-10 00:00:00-03:00,619
60726692000181,MARJAN INDÚSTRIA E COMÉRCIO LTDA,25351173557201631,1999766163,2016-06-29 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-10-21 00:00:00-03:00,1209
57507378000365,EMS S/A,25351173527201685,1999734165,2016-06-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-06-12 00:00:00-03:00,348
57507378000365,EMS S/A,25351173440201611,1999618167,2016-06-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-06-26 00:00:00-03:00,362
10486112000158,NATURAL NECTAR USINA DE SAÚDE LTDA,25351173434201547,250231153,2015-03-23 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-03-13 00:00:00-03:00,721
61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,25351173288202203,4393880229,2022-07-07 11:05:26-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-12-09 00:00:00-03:00,885
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351172305201981,263743190,2019-03-25 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2022-05-09 00:00:00-03:00,1141
49324221000104,FRESENIUS KABI BRASIL LTDA,25351172284201902,263710193,2019-03-25 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-09-27 00:00:00-03:00,917
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351172257201841,243729185,2018-03-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-02-17 00:00:00-03:00,690
73856593000166,PRATI DONADUZZI & CIA LTDA,25351171636202208,4391655224,2022-07-07 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-07-01 00:00:00-03:00,725
49324221000104,FRESENIUS KABI BRASIL LTDA,25351170116202431,441052241,2024-04-08 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-10-06 00:00:00-03:00,546
